date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:21:54	117/117	---M-Z	200	added ('OK')	text/plain	date:Tue,%2023%20Jun%202026%2013:21:53%20GMT	https://globalcollege.ac.ke/robots.txt		(from )
16:21:54	153595/153595	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202026%2013:21:53%20GMT	https://globalcollege.ac.ke/	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/index.html	(from )
16:21:55	16872/16872	---MCZ	200	added ('OK')	application/rss+xml	etag:%22ba9d9c49069426e0f60aaf9240a682fa%22	https://globalcollege.ac.ke/feed	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/feed	(from https://globalcollege.ac.ke/)
16:21:56	139724/139724	---M--	200	added ('OK')	image/webp	date:Wed,%2006%20Aug%202025%2017:00:38%20GMT	https://globalcollege.ac.ke/wp-content/uploads/2025/08/Global-Background-Image.webp	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/2025/08/Global-Background-Image.webp	(from https://globalcollege.ac.ke/)
16:21:56	1010/1010	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ba9d9c49069426e0f60aaf9240a682fa%22	https://globalcollege.ac.ke/comments/feed	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/comments/feed	(from https://globalcollege.ac.ke/)
16:21:57	2302/2302	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Jun%202026%2013:21:56%20GMT	https://globalcollege.ac.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fglobalcollege.ac.ke%2F	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/oembed/1.0/embeda46e.json	(from https://globalcollege.ac.ke/)
16:21:57	2747/2747	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Jun%202026%2013:21:56%20GMT	https://globalcollege.ac.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fglobalcollege.ac.ke%2F&format=xml	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/oembed/1.0/embed7a9d	(from https://globalcollege.ac.ke/)
16:21:58	9361/9361	---M-Z	200	added ('OK')	text/css	date:Sat,%2020%20Sep%202025%2012:49:28%20GMT	https://globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/assets/css/niche-frame.css?ver=1.0	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/assets/css/niche-frame5152.css	(from https://globalcollege.ac.ke/)
16:21:58	30999/30999	---M-Z	200	added ('OK')	text/css	date:Mon,%2022%20Jun%202026%2021:45:24%20GMT	https://globalcollege.ac.ke/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min1849.css	(from https://globalcollege.ac.ke/)
16:21:58	58129/58129	---M-Z	200	added ('OK')	text/css	date:Sat,%2020%20Sep%202025%2012:49:28%20GMT	https://globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/assets/css/animate.min.css?ver=3.7.2	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/assets/css/animate.minf3df.css	(from https://globalcollege.ac.ke/)
16:21:59	13837/13837	---M-Z	200	added ('OK')	text/css	date:Sat,%2020%20Sep%202025%2012:49:28%20GMT	https://globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/assets/css/themify-icons.min.css?ver=1.0.0	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/assets/css/themify-icons.min8a54.css	(from https://globalcollege.ac.ke/)
16:21:59	39974/39974	---M-Z	200	added ('OK')	text/css	date:Sat,%2020%20Sep%202025%2012:49:28%20GMT	https://globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/assets/css/linea.min.css?ver=1.0.0	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/assets/css/linea.min8a54.css	(from https://globalcollege.ac.ke/)
16:21:59	5279/5279	---M-Z	200	added ('OK')	text/css	date:Sat,%2020%20Sep%202025%2012:49:28%20GMT	https://globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/assets/css/magnific-popup.min.css?ver=1.0	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/assets/css/magnific-popup.min5152.css	(from https://globalcollege.ac.ke/)
16:22:00	3351/3351	---M-Z	200	added ('OK')	text/css	date:Sat,%2020%20Sep%202025%2012:49:28%20GMT	https://globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/assets/css/owl.carousel.min.css?ver=2.3.4	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/assets/css/owl.carousel.min531b.css	(from https://globalcollege.ac.ke/)
16:22:00	5628/5628	---M-Z	200	added ('OK')	text/css	date:Sat,%2020%20Sep%202025%2012:49:28%20GMT	https://globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/assets/css/juxtapose.css?ver=1.0	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/assets/css/juxtapose5152.css	(from https://globalcollege.ac.ke/)
16:22:01	152371/152371	---M-Z	200	added ('OK')	text/css	date:Sat,%2020%20Sep%202025%2012:49:28%20GMT	https://globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/assets/css/styles.css?ver=1.8.2	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/assets/css/stylesef6d.css	(from https://globalcollege.ac.ke/)
16:22:01	7301/7301	---M-Z	200	added ('OK')	text/css	date:Sat,%2020%20Sep%202025%2012:49:28%20GMT	https://globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/assets/css/responsive.css?ver=1.8.2	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/assets/css/responsiveef6d.css	(from https://globalcollege.ac.ke/)
16:22:01	5456/5456	---M-Z	200	added ('OK')	text/css	date:Fri,%2013%20Mar%202026%2011:04:23%20GMT	https://globalcollege.ac.ke/wp-content/themes/hello-elementor/assets/css/reset.css?ver=3.4.6	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/themes/hello-elementor/assets/css/reset9bf7.css	(from https://globalcollege.ac.ke/)
16:22:02	5097/5097	---M-Z	200	added ('OK')	text/css	date:Fri,%2013%20Mar%202026%2011:04:23%20GMT	https://globalcollege.ac.ke/wp-content/themes/hello-elementor/assets/css/theme.css?ver=3.4.6	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/themes/hello-elementor/assets/css/theme9bf7.css	(from https://globalcollege.ac.ke/)
16:22:02	7182/7182	---M-Z	200	added ('OK')	text/css	date:Fri,%2013%20Mar%202026%2011:04:23%20GMT	https://globalcollege.ac.ke/wp-content/themes/hello-elementor/assets/css/header-footer.css?ver=3.4.6	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/themes/hello-elementor/assets/css/header-footer9bf7.css	(from https://globalcollege.ac.ke/)
16:22:02	54666/54666	---M-Z	200	added ('OK')	text/css	date:Mon,%2022%20Jun%202026%2021:45:23%20GMT	https://globalcollege.ac.ke/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=4.1.4	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/elementor/assets/css/frontend.mineda1.css	(from https://globalcollege.ac.ke/)
16:22:02	15274/15274	---M-Z	200	added ('OK')	text/css	date:Mon,%2022%20Jun%202026%2023:23:50%20GMT	https://globalcollege.ac.ke/wp-content/uploads/elementor/css/post-319.css?ver=1782170630	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/elementor/css/post-319f553.css	(from https://globalcollege.ac.ke/)
16:22:03	27363/27363	---M-Z	200	added ('OK')	text/css	date:Thu,%2012%20Mar%202026%2017:10:55%20GMT	https://globalcollege.ac.ke/wp-content/plugins/pro-elements/assets/css/widget-nav-menu.min.css?ver=3.35.0	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/pro-elements/assets/css/widget-nav-menu.mind341.css	(from https://globalcollege.ac.ke/)
16:22:03	10255/10255	---M-Z	200	added ('OK')	text/css	date:Mon,%2022%20Jun%202026%2021:45:23%20GMT	https://globalcollege.ac.ke/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css?ver=4.1.4	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/elementor/assets/css/widget-icon-list.mineda1.css	(from https://globalcollege.ac.ke/)
16:22:03	4804/4804	---M-Z	200	added ('OK')	text/css	date:Thu,%2012%20Mar%202026%2017:10:55%20GMT	https://globalcollege.ac.ke/wp-content/plugins/pro-elements/assets/css/widget-search-form.min.css?ver=3.35.0	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/pro-elements/assets/css/widget-search-form.mind341.css	(from https://globalcollege.ac.ke/)
16:22:03	214/214	---M-Z	200	added ('OK')	text/css	date:Mon,%2022%20Jun%202026%2021:45:23%20GMT	https://globalcollege.ac.ke/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=4.1.4	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/elementor/assets/css/widget-image.mineda1.css	(from https://globalcollege.ac.ke/)
16:22:04	560/560	---M-Z	200	added ('OK')	text/css	date:Mon,%2022%20Jun%202026%2021:45:23%20GMT	https://globalcollege.ac.ke/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=4.1.4	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/elementor/assets/css/widget-heading.mineda1.css	(from https://globalcollege.ac.ke/)
16:22:04	6797/6797	---M-Z	200	added ('OK')	text/css	date:Thu,%2012%20Mar%202026%2017:10:55%20GMT	https://globalcollege.ac.ke/wp-content/plugins/pro-elements/assets/css/widget-form.min.css?ver=3.35.0	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/pro-elements/assets/css/widget-form.mind341.css	(from https://globalcollege.ac.ke/)
16:22:04	4258/4258	---M-Z	200	added ('OK')	text/css	date:Mon,%2022%20Jun%202026%2021:45:23%20GMT	https://globalcollege.ac.ke/wp-content/plugins/elementor/assets/css/widget-divider.min.css?ver=4.1.4	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/elementor/assets/css/widget-divider.mineda1.css	(from https://globalcollege.ac.ke/)
16:22:04	5206/5206	---M-Z	200	added ('OK')	text/css	date:Mon,%2022%20Jun%202026%2021:45:23%20GMT	https://globalcollege.ac.ke/wp-content/plugins/elementor/assets/css/widget-nested-accordion.min.css?ver=4.1.4	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/elementor/assets/css/widget-nested-accordion.mineda1.css	(from https://globalcollege.ac.ke/)
16:22:04	207/207	---M-Z	200	added ('OK')	text/css	date:Thu,%2012%20Mar%202026%2017:10:55%20GMT	https://globalcollege.ac.ke/wp-content/plugins/pro-elements/assets/css/widget-loop-common.min.css?ver=3.35.0	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/pro-elements/assets/css/widget-loop-common.mind341.css	(from https://globalcollege.ac.ke/)
16:22:05	13218/13218	---M-Z	200	added ('OK')	text/css	date:Thu,%2012%20Mar%202026%2017:10:55%20GMT	https://globalcollege.ac.ke/wp-content/plugins/pro-elements/assets/css/widget-loop-grid.min.css?ver=3.35.0	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/pro-elements/assets/css/widget-loop-grid.mind341.css	(from https://globalcollege.ac.ke/)
16:22:05	130/130	---M--	200	added ('OK')	text/css	date:Mon,%2022%20Jun%202026%2021:45:24%20GMT	https://globalcollege.ac.ke/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min.css?ver=4.1.4	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.mineda1.css	(from https://globalcollege.ac.ke/)
16:22:05	80689/80689	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Jun%202026%2003:04:04%20GMT	https://globalcollege.ac.ke/wp-content/uploads/elementor/css/post-278.css?ver=1782183844	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/elementor/css/post-2789c40.css	(from https://globalcollege.ac.ke/)
16:22:06	10477/10477	---M-Z	200	added ('OK')	text/css	date:Mon,%2022%20Jun%202026%2023:23:50%20GMT	https://globalcollege.ac.ke/wp-content/uploads/elementor/css/post-1399.css?ver=1782170630	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/elementor/css/post-1399f553.css	(from https://globalcollege.ac.ke/)
16:22:07	15787/15787	---M-Z	200	added ('OK')	text/css	date:Mon,%2022%20Jun%202026%2023:23:50%20GMT	https://globalcollege.ac.ke/wp-content/uploads/elementor/css/post-1556.css?ver=1782170630	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/elementor/css/post-1556f553.css	(from https://globalcollege.ac.ke/)
16:22:07	469691/469691	---M-Z	200	added ('OK')	text/css	date:Wed,%2017%20Jun%202026%2009:47:03%20GMT	https://globalcollege.ac.ke/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.9.8	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-stylesb526.css	(from https://globalcollege.ac.ke/)
16:22:07	28149/28149	---M-Z	200	added ('OK')	text/css	date:Wed,%2017%20Jun%202026%2009:47:03%20GMT	https://globalcollege.ac.ke/wp-content/plugins/elementskit-lite/widgets/init/assets/css/responsive.css?ver=3.9.8	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/elementskit-lite/widgets/init/assets/css/responsiveb526.css	(from https://globalcollege.ac.ke/)
16:22:08	8362/8362	---M-Z	200	added ('OK')	text/css	date:Wed,%2006%20Aug%202025%2011:12:03%20GMT	https://globalcollege.ac.ke/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/linearicons.css?ver=1.1.0	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/lineariconsf488.css	(from https://globalcollege.ac.ke/)
16:22:08	83510/83510	---M-Z	200	added ('OK')	text/css	date:Wed,%2017%20Jun%202026%2009:47:03%20GMT	https://globalcollege.ac.ke/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticons.css?ver=3.9.8	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticonsb526.css	(from https://globalcollege.ac.ke/)
16:22:08	87553/87553	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2028%20Aug%202023%2017:14:24%20GMT	https://globalcollege.ac.ke/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-includes/js/jquery/jquery.minf43b.js	(from https://globalcollege.ac.ke/)
16:22:08	13577/13577	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2009%20Jun%202023%2005:49:24%20GMT	https://globalcollege.ac.ke/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://globalcollege.ac.ke/)
16:22:09	93418/93418	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Jun%202026%2013:22:08%20GMT	https://globalcollege.ac.ke/wp-json/wp/v2/pages/278	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/wp/v2/pages/278.json	(from https://globalcollege.ac.ke/)
16:22:09	349003/349003	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Jun%202026%2013:22:08%20GMT	https://globalcollege.ac.ke/wp-json/	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/index.html	(from https://globalcollege.ac.ke/)
16:22:10	1242/1242	---M--	403	error ('Forbidden')	text/html	date:Tue,%2023%20Jun%202026%2013:22:09%20GMT	https://globalcollege.ac.ke/xmlrpc.php?rsd	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/xmlrpc.2b0db0.delayed	(from https://globalcollege.ac.ke/)
16:22:10	2710/2710	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Oct%202025%2010:18:51%20GMT	https://globalcollege.ac.ke/wp-content/uploads/2025/10/cropped-GTTI-LOGO-32x32.png	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/2025/10/cropped-GTTI-LOGO-32x32.png	(from https://globalcollege.ac.ke/)
16:22:10	45791/45791	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Oct%202025%2010:18:51%20GMT	https://globalcollege.ac.ke/wp-content/uploads/2025/10/cropped-GTTI-LOGO-192x192.png	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/2025/10/cropped-GTTI-LOGO-192x192.png	(from https://globalcollege.ac.ke/)
16:22:11	41941/41941	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Oct%202025%2010:18:51%20GMT	https://globalcollege.ac.ke/wp-content/uploads/2025/10/cropped-GTTI-LOGO-180x180.png	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/2025/10/cropped-GTTI-LOGO-180x180.png	(from https://globalcollege.ac.ke/)
16:22:11	77262/77262	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202026%2013:22:10%20GMT	https://globalcollege.ac.ke/student-clubs-at-global-technical-college	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/student-clubs-at-global-technical-college.html	(from https://globalcollege.ac.ke/)
16:22:12	84674/84674	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202026%2013:22:10%20GMT	https://globalcollege.ac.ke/global-technical-college-alumni-network	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/global-technical-college-alumni-network.html	(from https://globalcollege.ac.ke/)
16:22:12	81735/81735	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202026%2013:22:11%20GMT	https://globalcollege.ac.ke/global-technical-training-college-events	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/global-technical-training-college-events.html	(from https://globalcollege.ac.ke/)
16:22:13	80828/80828	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202026%2013:22:11%20GMT	https://globalcollege.ac.ke/media-and-downloads	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/media-and-downloads.html	(from https://globalcollege.ac.ke/)
16:22:13	35105/35105	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Oct%202025%2010:18:45%20GMT	https://globalcollege.ac.ke/wp-content/uploads/2025/10/GTTI-LOGO.png	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/2025/10/GTTI-LOGO.png	(from https://globalcollege.ac.ke/)
16:22:14	127717/127717	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202026%2013:22:12%20GMT	https://globalcollege.ac.ke/college-courses-at-gttc	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/college-courses-at-gttc.html	(from https://globalcollege.ac.ke/)
16:22:15	116210/116210	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202026%2013:22:13%20GMT	https://globalcollege.ac.ke/technology-courses-in-nairobi-at-global-college	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/technology-courses-in-nairobi-at-global-college.html	(from https://globalcollege.ac.ke/)
16:22:16	149441/149441	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202026%2013:22:14%20GMT	https://globalcollege.ac.ke/electrical-engineering-courses-in-kenya	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/electrical-engineering-courses-in-kenya.html	(from https://globalcollege.ac.ke/)
16:22:17	114960/114960	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202026%2013:22:14%20GMT	https://globalcollege.ac.ke/hospitality-courses-in-kenya-in-kenya	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/hospitality-courses-in-kenya-in-kenya.html	(from https://globalcollege.ac.ke/)
16:22:17	116193/116193	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202026%2013:22:15%20GMT	https://globalcollege.ac.ke/hairdressing-and-beauty-therapy-courses	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/hairdressing-and-beauty-therapy-courses.html	(from https://globalcollege.ac.ke/)
16:22:18	116849/116849	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202026%2013:22:16%20GMT	https://globalcollege.ac.ke/learn-english-programmes-tuition-fees	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/learn-english-programmes-tuition-fees.html	(from https://globalcollege.ac.ke/)
16:22:18	116589/116589	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202026%2013:22:17%20GMT	https://globalcollege.ac.ke/business-courses-in-kenya-at-global-college	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/business-courses-in-kenya-at-global-college.html	(from https://globalcollege.ac.ke/)
16:22:19	105181/105181	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202026%2013:22:17%20GMT	https://globalcollege.ac.ke/about-gttc	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/about-gttc.html	(from https://globalcollege.ac.ke/)
16:22:19	83715/83715	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202026%2013:22:18%20GMT	https://globalcollege.ac.ke/contact-us	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/contact-us.html	(from https://globalcollege.ac.ke/)
16:22:20	68298/68298	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202026%2013:22:18%20GMT	https://globalcollege.ac.ke/news	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/news.html	(from https://globalcollege.ac.ke/)
16:22:20	93865/93865	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202026%2013:22:19%20GMT	https://globalcollege.ac.ke/gttc-online-college-application	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/gttc-online-college-application.html	(from https://globalcollege.ac.ke/)
16:22:20	36444/36444	---M--	200	added ('OK')	image/webp	date:Wed,%2006%20Aug%202025%2015:07:56%20GMT	https://globalcollege.ac.ke/wp-content/uploads/2025/08/High-Schoolers.webp	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/2025/08/High-Schoolers.webp	(from https://globalcollege.ac.ke/)
16:22:21	57964/57964	---M--	200	added ('OK')	image/webp	date:Wed,%2006%20Aug%202025%2015:15:23%20GMT	https://globalcollege.ac.ke/wp-content/uploads/2025/08/youthseekingjobs.webp	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/2025/08/youthseekingjobs.webp	(from https://globalcollege.ac.ke/)
16:22:21	25084/25084	---M--	200	added ('OK')	image/webp	date:Wed,%2006%20Aug%202025%2015:21:57%20GMT	https://globalcollege.ac.ke/wp-content/uploads/2025/08/Man-learning.webp	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/2025/08/Man-learning.webp	(from https://globalcollege.ac.ke/)
16:22:22	284524/284524	---M--	200	added ('OK')	image/webp	date:Thu,%2012%20Mar%202026%2009:36:47%20GMT	https://globalcollege.ac.ke/wp-content/uploads/2026/03/233c7076-239d-4ca2-aa9e-29d6e9b63861-1024x685.webp	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/2026/03/233c7076-239d-4ca2-aa9e-29d6e9b63861-1024x685.webp	(from https://globalcollege.ac.ke/)
16:22:22	49528/49528	---M--	200	added ('OK')	image/webp	date:Thu,%2012%20Mar%202026%2010:22:14%20GMT	https://globalcollege.ac.ke/wp-content/uploads/2026/03/principal-Global-College-1.webp	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/2026/03/principal-Global-College-1.webp	(from https://globalcollege.ac.ke/)
16:22:22	100195/100195	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202026%2013:22:21%20GMT	https://globalcollege.ac.ke/which-college-offers-tourism-and-hospitality	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/which-college-offers-tourism-and-hospitality.html	(from https://globalcollege.ac.ke/)
16:22:23	43982/43982	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2017%20Jun%202026%2009:47:03%20GMT	https://globalcollege.ac.ke/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts.js?ver=3.9.8	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scriptsb526.js	(from https://globalcollege.ac.ke/)
16:22:23	5520/5520	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202023%2018:18:26%20GMT	https://globalcollege.ac.ke/wp-includes/js/imagesloaded.min.js?ver=5.0.0	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-includes/js/imagesloaded.minbb93.js	(from https://globalcollege.ac.ke/)
16:22:23	20934/20934	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2017%20Jun%202026%2009:47:03%20GMT	https://globalcollege.ac.ke/wp-content/plugins/elementskit-lite/widgets/init/assets/js/jquery.magnific-popup.min.js?ver=3.9.8	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/elementskit-lite/widgets/init/assets/js/jquery.magnific-popup.minb526.js	(from https://globalcollege.ac.ke/)
